Item_Identifier,i_weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,O_Size
NCQ42,20.35,Low Fat,0.039078047,Household,128.3678,OUT027,1985,Tier 3,Supermarket Type3,3179.195,Medium
NCQ43,17.75,Low Fat,0.110762642,Others,108.5912,OUT027,1985,Tier 3,Supermarket Type3,1637.868,Medium
NCQ50,18.75,Low Fat,0.034141213,Household,211.9218,OUT027,1985,Tier 3,Supermarket Type3,3419.5488,Medium
NCQ53,17.6,Low Fat,0.018813776,Health and Hygiene,235.259,OUT027,1985,Tier 3,Supermarket Type3,5672.616,Medium
NCQ54,17.7,Low Fat,0.012481638,Household,168.3474,OUT027,1985,Tier 3,Supermarket Type3,5221.8694,Medium
NCR05,10.1,Low Fat,0.054366282,Health and Hygiene,199.6084,OUT027,1985,Tier 3,Supermarket Type3,7142.7024,Medium
NCR17,9.8,Low Fat,0.02426524,Health and Hygiene,114.0492,OUT027,1985,Tier 3,Supermarket Type3,3938.8728,Medium
NCR18,15.85,Low Fat,0.020388413,Household,44.4112,OUT027,1985,Tier 3,Supermarket Type3,767.0016,Medium
NCR29,7.565,Low Fat,0.054376275,Health and Hygiene,56.293,OUT027,1985,Tier 3,Supermarket Type3,2546.685,Medium
NCR41,17.85,Low Fat,0.017936715,Health and Hygiene,93.7094,OUT027,1985,Tier 3,Supermarket Type3,4189.2136,Medium
NCR50,20.2,Low Fat,0.011762847,Household,153.534,OUT027,1985,Tier 3,Supermarket Type3,7503.566,Medium
NCR53,12.15,Low Fat,0.144338493,Health and Hygiene,224.4404,OUT027,1985,Tier 3,Supermarket Type3,6976.2524,Medium
NCS05,11.5,Low Fat,0.020876485,Health and Hygiene,133.7942,OUT027,1985,Tier 3,Supermarket Type3,1722.4246,Medium
NCS06,7.935,Low Fat,0.031583053,Household,260.991,OUT027,1985,Tier 3,Supermarket Type3,7100.757,Medium
NCS17,18.6,Low Fat,0.080111611,Health and Hygiene,94.6436,OUT027,1985,Tier 3,Supermarket Type3,4065.3748,Medium
NCS29,9,Low Fat,0.069208684,Health and Hygiene,264.0884,OUT027,1985,Tier 3,Supermarket Type3,4504.8028,Medium
NCS38,8.6,Low Fat,0,Household,115.2176,OUT027,1985,Tier 3,Supermarket Type3,1030.6584,Medium
NCS41,12.85,Low Fat,0.053185208,Health and Hygiene,182.9608,OUT027,1985,Tier 3,Supermarket Type3,1653.8472,Medium
NCS53,14.5,Low Fat,0.089343433,Health and Hygiene,157.3604,OUT027,1985,Tier 3,Supermarket Type3,6021.4952,Medium
NCS54,13.6,Low Fat,0.00994477,Household,177.837,OUT027,1985,Tier 3,Supermarket Type3,6528.169,Medium
NCT17,10.8,Low Fat,0.041663111,Health and Hygiene,188.6214,OUT027,1985,Tier 3,Supermarket Type3,6029.4848,Medium
NCT18,14.6,Low Fat,0.05911748,Household,181.5976,OUT027,1985,Tier 3,Supermarket Type3,4165.2448,Medium
NCT29,12.6,Low Fat,0.063800266,Health and Hygiene,123.0414,OUT027,1985,Tier 3,Supermarket Type3,4629.9732,Medium
NCT42,5.88,Low Fat,0.024766802,Household,151.0392,OUT027,1985,Tier 3,Supermarket Type3,3281.0624,Medium
NCT53,5.4,Low Fat,0,Health and Hygiene,164.5526,OUT027,1985,Tier 3,Supermarket Type3,2302.3364,Medium
NCU05,11.8,Low Fat,0.058451805,Health and Hygiene,79.9618,OUT027,1985,Tier 3,Supermarket Type3,241.6854,Medium
NCU17,5.32,Low Fat,0.092433518,Health and Hygiene,101.6674,OUT027,1985,Tier 3,Supermarket Type3,1426.1436,Medium
NCU29,7.685,Low Fat,0.025354072,Health and Hygiene,144.476,OUT027,1985,Tier 3,Supermarket Type3,3661.9,Medium
NCU42,9,Low Fat,0.019412192,Household,166.5474,OUT027,1985,Tier 3,Supermarket Type3,4379.6324,Medium
NCV05,10.1,Low Fat,0.030062224,Health and Hygiene,154.3656,OUT027,1985,Tier 3,Supermarket Type3,2471.4496,Medium
NCV06,11.3,Low Fat,0.066358426,Household,195.2478,OUT027,1985,Tier 3,Supermarket Type3,7168.6686,Medium
NCV30,20.2,Low Fat,0.065612808,Household,62.351,OUT027,1985,Tier 3,Supermarket Type3,2150.534,Medium
NCV41,14.35,Low Fat,0.016956266,Health and Hygiene,109.3228,OUT027,1985,Tier 3,Supermarket Type3,2431.5016,Medium
NCV54,11.1,Low Fat,0.03294861,Household,116.8124,OUT027,1985,Tier 3,Supermarket Type3,2488.7604,Medium
NCW17,18,Low Fat,0.019292355,Health and Hygiene,129.9994,OUT027,1985,Tier 3,Supermarket Type3,3340.9844,Medium
NCW18,15.1,Low Fat,0.059037538,Household,237.7248,OUT027,1985,Tier 3,Supermarket Type3,2607.2728,Medium
NCW29,14,Low Fat,0.028723187,Health and Hygiene,131.831,OUT027,1985,Tier 3,Supermarket Type3,3635.268,Medium
NCW41,18,Low Fat,0.015375557,Health and Hygiene,156.9604,OUT027,1985,Tier 3,Supermarket Type3,4278.4308,Medium
NCW42,18.2,Low Fat,0.058185842,Household,220.8456,OUT027,1985,Tier 3,Supermarket Type3,4199.8664,Medium
NCW53,18.35,Low Fat,0.030347404,Health and Hygiene,192.5162,OUT027,1985,Tier 3,Supermarket Type3,3078.6592,Medium
NCX05,15.2,Low Fat,0.096592065,Health and Hygiene,117.4492,OUT027,1985,Tier 3,Supermarket Type3,1621.8888,Medium
NCX06,17.6,Low Fat,0.01561108,Household,182.5976,OUT027,1985,Tier 3,Supermarket Type3,5070.7328,Medium
NCX30,16.7,Low Fat,0.026491715,Household,247.2776,OUT027,1985,Tier 3,Supermarket Type3,6191.94,Medium
NCX42,6.36,Low Fat,0.005949644,Household,165.6526,OUT027,1985,Tier 3,Supermarket Type3,4769.1254,Medium
NCX54,9.195,Low Fat,0.047827139,Household,105.3622,OUT027,1985,Tier 3,Supermarket Type3,3387.5904,Medium
NCY05,13.5,Low Fat,0.054723717,Health and Hygiene,36.6874,OUT027,1985,Tier 3,Supermarket Type3,1058.622,Medium
NCY06,15.25,Low Fat,0.060888514,Household,130.1968,OUT027,1985,Tier 3,Supermarket Type3,1565.9616,Medium
NCY18,7.285,Low Fat,0.03100078,Household,177.0054,OUT027,1985,Tier 3,Supermarket Type3,2101.2648,Medium
NCY29,13.65,Low Fat,0.076860103,Health and Hygiene,55.993,OUT027,1985,Tier 3,Supermarket Type3,1471.418,Medium
NCY41,16.75,Low Fat,0.075368868,Health and Hygiene,35.2532,OUT027,1985,Tier 3,Supermarket Type3,970.7364,Medium
NCY53,20,Low Fat,0.058198141,Health and Hygiene,110.4544,OUT027,1985,Tier 3,Supermarket Type3,4250.4672,Medium
NCY54,8.43,Low Fat,0.176834351,Household,172.1422,OUT027,1985,Tier 3,Supermarket Type3,5000.8238,Medium
NCZ06,19.6,Low Fat,0.09370568,Household,253.8698,OUT027,1985,Tier 3,Supermarket Type3,3297.7074,Medium
NCZ17,12.15,Low Fat,0.079046992,Health and Hygiene,39.8506,OUT027,1985,Tier 3,Supermarket Type3,1480.0734,Medium
NCZ30,6.59,Low Fat,0.026058181,Household,121.9098,OUT027,1985,Tier 3,Supermarket Type3,3374.2744,Medium
NCZ53,9.6,Low Fat,0.024358634,Health and Hygiene,190.4214,OUT027,1985,Tier 3,Supermarket Type3,5652.642,Medium
NCZ54,14.65,Low Fat,0.082955719,Household,164.0552,OUT027,1985,Tier 3,Supermarket Type3,5523.4768,Medium
FDN52,9.395,Regular,0.13093275,Frozen Foods,86.9198,OUT027,1985,Tier 3,Supermarket Type3,1569.9564,Medium
FDK57,10.195,Low Fat,0.079904068,Snack Foods,120.044,OUT027,1985,Tier 3,Supermarket Type3,4434.228,Medium
FDE52,10.395,Regular,0.02974207,Dairy,88.9514,OUT027,1985,Tier 3,Supermarket Type3,3453.5046,Medium
DRA24,19.35,Regular,0.039990314,Soft Drinks,165.0868,OUT049,1999,Tier 1,Supermarket Type1,982.7208,Medium
DRA59,8.27,Regular,0.128126825,Soft Drinks,183.6924,OUT049,1999,Tier 1,Supermarket Type1,1295.6468,Medium
DRB01,7.39,Low Fat,0.082367244,Soft Drinks,187.753,OUT049,1999,Tier 1,Supermarket Type1,1518.024,Medium
DRB13,6.115,Regular,0.007055292,Soft Drinks,188.653,OUT049,1999,Tier 1,Supermarket Type1,3605.307,Medium
DRB24,8.785,Low Fat,0.020609218,Soft Drinks,155.1656,OUT049,1999,Tier 1,Supermarket Type1,4016.1056,Medium
DRB48,16.75,Regular,0.024892129,Soft Drinks,37.8822,OUT049,1999,Tier 1,Supermarket Type1,589.233,Medium
DRC12,17.85,Low Fat,0.037885683,Soft Drinks,190.4188,OUT049,1999,Tier 1,Supermarket Type1,952.094,Medium
DRC27,13.8,Low Fat,0.058192802,Dairy,246.9802,OUT049,1999,Tier 1,Supermarket Type1,5896.3248,Medium
DRD01,12.1,Regular,0.061270647,Soft Drinks,53.2614,OUT049,1999,Tier 1,Supermarket Type1,386.8298,Medium
DRD13,15,Low Fat,0.049155769,Soft Drinks,65.2168,OUT049,1999,Tier 1,Supermarket Type1,958.752,Medium
DRD15,10.6,Low Fat,0.056884225,Dairy,231.9642,OUT049,1999,Tier 1,Supermarket Type1,3020.7346,Medium
DRD24,13.85,Low Fat,0.030842963,Soft Drinks,143.1154,OUT049,1999,Tier 1,Supermarket Type1,2552.6772,Medium
DRD25,6.135,Low Fat,0.079094835,Soft Drinks,114.386,OUT049,1999,Tier 1,Supermarket Type1,1018.674,Medium
DRD27,18.75,Low Fat,0.023876985,Dairy,97.4042,OUT049,1999,Tier 1,Supermarket Type1,2281.6966,Medium
DRD37,9.8,Low Fat,0.013863257,Soft Drinks,45.106,OUT049,1999,Tier 1,Supermarket Type1,1398.18,Medium
DRD60,15.7,Low Fat,0.037289996,Soft Drinks,182.7634,OUT049,1999,Tier 1,Supermarket Type1,3453.5046,Medium
DRE03,19.6,Low Fat,0.024264569,Dairy,46.5718,OUT049,1999,Tier 1,Supermarket Type1,1607.2412,Medium
DRE12,4.59,Low Fat,0.070890602,Soft Drinks,111.686,OUT049,1999,Tier 1,Supermarket Type1,1584.604,Medium
DRE13,6.28,Low Fat,0.027748176,Soft Drinks,86.5198,OUT049,1999,Tier 1,Supermarket Type1,1395.5168,Medium
DRE25,15.35,Low Fat,0.073397129,Soft Drinks,91.912,OUT049,1999,Tier 1,Supermarket Type1,2609.936,Medium
DRE27,11.85,Low Fat,0.132876847,Dairy,98.0726,OUT049,1999,Tier 1,Supermarket Type1,1076.5986,Medium
DRE37,13.5,Low Fat,0.094366079,Soft Drinks,190.9872,OUT049,1999,Tier 1,Supermarket Type1,2836.308,Medium
DRE49,20.75,Low Fat,0.02128304,Soft Drinks,153.5024,OUT049,1999,Tier 1,Supermarket Type1,2428.8384,Medium
DRE60,9.395,Low Fat,0.159582185,Soft Drinks,224.772,OUT049,1999,Tier 1,Supermarket Type1,7017.532,Medium
DRF01,5.655,Low Fat,0.175352413,Soft Drinks,147.4102,OUT049,1999,Tier 1,Supermarket Type1,2478.7734,Medium
DRF03,19.1,Low Fat,0.045378573,Dairy,42.4138,OUT049,1999,Tier 1,Supermarket Type1,243.6828,Medium
DRF13,12.1,Low Fat,0.029827665,Soft Drinks,144.3444,OUT049,1999,Tier 1,Supermarket Type1,2612.5992,Medium
DRF23,4.61,Low Fat,0.122843005,Hard Drinks,172.4396,OUT049,1999,Tier 1,Supermarket Type1,1569.9564,Medium
DRF25,9,Low Fat,0.03898577,Soft Drinks,34.619,OUT049,1999,Tier 1,Supermarket Type1,732.38,Medium
DRF27,8.93,Low Fat,0.028461453,Dairy,152.234,OUT049,1999,Tier 1,Supermarket Type1,5053.422,Medium
DRF36,16.1,Low Fat,0.023613955,Soft Drinks,192.8846,OUT049,1999,Tier 1,Supermarket Type1,5350.3688,Medium
DRF49,7.27,Low Fat,0.071188446,Soft Drinks,111.9518,OUT049,1999,Tier 1,Supermarket Type1,1138.518,Medium
DRF60,10.8,Low Fat,0.052149675,Soft Drinks,239.9564,OUT049,1999,Tier 1,Supermarket Type1,3813.7024,Medium
DRG15,6.13,Low Fat,0.076855207,Dairy,59.3536,OUT049,1999,Tier 1,Supermarket Type1,1470.0864,Medium
DRG23,8.88,Low Fat,0.086916126,Hard Drinks,153.3682,OUT049,1999,Tier 1,Supermarket Type1,1219.7456,Medium
DRG27,8.895,Low Fat,0.105274111,Dairy,39.9138,OUT049,1999,Tier 1,Supermarket Type1,690.4346,Medium
DRG37,16.2,Low Fat,0.01940856,Soft Drinks,156.7972,OUT049,1999,Tier 1,Supermarket Type1,3739.1328,Medium
DRG39,14.15,Low Fat,0.042246575,Dairy,54.2982,OUT049,1999,Tier 1,Supermarket Type1,1104.5622,Medium
DRG48,5.78,Low Fat,0.014577695,Soft Drinks,147.2102,OUT049,1999,Tier 1,Supermarket Type1,1895.5326,Medium
DRG51,12.1,Low Fat,0.011557563,Dairy,165.3526,OUT049,1999,Tier 1,Supermarket Type1,3453.5046,Medium
DRH03,17.25,Low Fat,0.035118834,Dairy,93.412,OUT049,1999,Tier 1,Supermarket Type1,932.12,Medium
DRH11,5.98,Low Fat,0.075675438,Hard Drinks,53.3614,OUT049,1999,Tier 1,Supermarket Type1,331.5684,Medium
DRH23,14.65,Low Fat,0,Hard Drinks,54.9614,OUT049,1999,Tier 1,Supermarket Type1,552.614,Medium
DRH37,17.6,Low Fat,0.041681059,Soft Drinks,164.2526,OUT049,1999,Tier 1,Supermarket Type1,1315.6208,Medium
DRH39,20.7,Low Fat,0.092834313,Dairy,77.667,OUT049,1999,Tier 1,Supermarket Type1,2220.443,Medium
DRH51,17.6,Low Fat,0.097367722,Dairy,89.3856,OUT049,1999,Tier 1,Supermarket Type1,878.856,Medium
DRH59,10.8,Low Fat,0,Hard Drinks,72.338,OUT049,1999,Tier 1,Supermarket Type1,805.618,Medium
DRI03,6.03,Low Fat,0,Dairy,175.1028,OUT049,1999,Tier 1,Supermarket Type1,1593.9252,Medium
DRI11,8.26,Low Fat,0.034457776,Hard Drinks,113.3834,OUT049,1999,Tier 1,Supermarket Type1,2073.3012,Medium
DRI23,18.85,Low Fat,0.137410256,Hard Drinks,161.7578,OUT049,1999,Tier 1,Supermarket Type1,1604.578,Medium
DRI25,19.6,Low Fat,0.03395415,Soft Drinks,56.4614,OUT049,1999,Tier 1,Supermarket Type1,773.6596,Medium
DRI37,15.85,Low Fat,0.107765165,Soft Drinks,59.5904,OUT049,1999,Tier 1,Supermarket Type1,703.0848,Medium
DRI47,14.7,Low Fat,0.020952705,Hard Drinks,143.5128,OUT049,1999,Tier 1,Supermarket Type1,2444.8176,Medium
DRJ11,9.5,Low Fat,0.085223447,Hard Drinks,189.2872,OUT049,1999,Tier 1,Supermarket Type1,6050.7904,Medium
DRJ24,11.8,Low Fat,0.11350542,Soft Drinks,186.8924,OUT049,1999,Tier 1,Supermarket Type1,2961.4784,Medium
DRJ25,14.6,Low Fat,0.150801606,Soft Drinks,48.7692,OUT049,1999,Tier 1,Supermarket Type1,1231.73,Medium
DRJ51,14.1,Low Fat,0,Dairy,231.9668,OUT049,1999,Tier 1,Supermarket Type1,1842.9344,Medium
DRJ59,11.65,Low Fat,0.019402371,Hard Drinks,38.7164,OUT049,1999,Tier 1,Supermarket Type1,579.246,Medium
DRK01,7.63,Low Fat,0.061159246,Soft Drinks,92.5436,OUT049,1999,Tier 1,Supermarket Type1,1607.2412,Medium
DRK11,8.21,Low Fat,0.010781158,Hard Drinks,149.9392,OUT049,1999,Tier 1,Supermarket Type1,1938.8096,Medium
DRK12,9.5,Low Fat,0.041951439,Soft Drinks,32.49,OUT049,1999,Tier 1,Supermarket Type1,865.54,Medium
DRK13,11.8,Low Fat,0.115346634,Soft Drinks,200.2084,OUT049,1999,Tier 1,Supermarket Type1,4563.3932,Medium
DRK23,8.395,Low Fat,0.072088552,Hard Drinks,253.704,OUT049,1999,Tier 1,Supermarket Type1,4554.072,Medium
DRK35,8.365,Low Fat,0.071958197,Hard Drinks,38.0506,OUT049,1999,Tier 1,Supermarket Type1,796.9626,Medium
DRK39,7.02,Low Fat,0.049942926,Dairy,82.425,OUT049,1999,Tier 1,Supermarket Type1,1414.825,Medium
DRK47,7.905,Low Fat,0.064163983,Hard Drinks,229.9694,OUT049,1999,Tier 1,Supermarket Type1,4567.388,Medium
DRK49,14.15,Low Fat,0.035999599,Soft Drinks,41.5138,OUT049,1999,Tier 1,Supermarket Type1,162.4552,Medium
DRL01,19.5,Regular,0.077292302,Soft Drinks,235.3958,OUT049,1999,Tier 1,Supermarket Type1,6309.7866,Medium
DRL11,10.5,Low Fat,0.048092816,Hard Drinks,159.2946,OUT049,1999,Tier 1,Supermarket Type1,1893.5352,Medium
DRL23,18.35,Low Fat,0.015328106,Hard Drinks,107.5938,OUT049,1999,Tier 1,Supermarket Type1,1822.2946,Medium
DRL35,15.7,Low Fat,0.030751366,Hard Drinks,42.577,OUT049,1999,Tier 1,Supermarket Type1,952.094,Medium
DRL37,15.5,Low Fat,0.053455158,Soft Drinks,43.677,OUT049,1999,Tier 1,Supermarket Type1,562.601,Medium
DRL47,19.7,Low Fat,0,Hard Drinks,125.9362,OUT049,1999,Tier 1,Supermarket Type1,1635.8706,Medium
DRL49,13.15,Low Fat,0.056516756,Soft Drinks,143.4812,OUT049,1999,Tier 1,Supermarket Type1,854.8872,Medium
DRL60,8.52,Low Fat,0.027101431,Soft Drinks,151.7682,OUT049,1999,Tier 1,Supermarket Type1,2439.4912,Medium
DRM23,16.6,Low Fat,0.135944247,Hard Drinks,172.0422,OUT049,1999,Tier 1,Supermarket Type1,2586.633,Medium
DRM48,15.2,Low Fat,0.113072194,Soft Drinks,35.8848,OUT049,1999,Tier 1,Supermarket Type1,596.5568,Medium
DRM49,6.11,Regular,0,Soft Drinks,43.0086,OUT049,1999,Tier 1,Supermarket Type1,713.7376,Medium
DRM59,5.88,Low Fat,0.003597678,Hard Drinks,153.8998,OUT049,1999,Tier 1,Supermarket Type1,2922.1962,Medium
DRN11,7.85,Low Fat,0.163233667,Hard Drinks,144.6444,OUT049,1999,Tier 1,Supermarket Type1,2467.4548,Medium
DRN35,8.01,Low Fat,0.070356805,Hard Drinks,36.8532,OUT049,1999,Tier 1,Supermarket Type1,755.0172,Medium
DRN37,9.6,Low Fat,0,Soft Drinks,166.5158,OUT049,1999,Tier 1,Supermarket Type1,3509.4318,Medium
DRN47,12.1,Low Fat,0.016852909,Hard Drinks,180.666,OUT049,1999,Tier 1,Supermarket Type1,2876.256,Medium
DRN59,15,Low Fat,0.064241345,Hard Drinks,45.206,OUT049,1999,Tier 1,Supermarket Type1,792.302,Medium
DRO35,13.85,Low Fat,0.034624104,Hard Drinks,115.0492,OUT049,1999,Tier 1,Supermarket Type1,4054.722,Medium
DRO47,10.195,Low Fat,0.112399145,Hard Drinks,111.686,OUT049,1999,Tier 1,Supermarket Type1,2263.72,Medium
DRO59,11.8,Low Fat,0.054238448,Hard Drinks,75.4012,OUT049,1999,Tier 1,Supermarket Type1,986.7156,Medium
DRP35,18.85,Low Fat,0.091008572,Hard Drinks,129.6336,OUT049,1999,Tier 1,Supermarket Type1,3195.84,Medium
DRP47,15.75,Low Fat,0.140821917,Hard Drinks,252.9382,OUT049,1999,Tier 1,Supermarket Type1,2775.7202,Medium
DRQ35,9.3,Low Fat,0.042357203,Hard Drinks,123.2388,OUT049,1999,Tier 1,Supermarket Type1,1857.582,Medium
DRY23,9.395,Regular,0.109265987,Soft Drinks,42.3112,OUT049,1999,Tier 1,Supermarket Type1,980.0576,Medium
DRZ11,8.85,Regular,0.112840108,Soft Drinks,122.0388,OUT049,1999,Tier 1,Supermarket Type1,1238.388,Medium
DRZ24,7.535,Low Fat,0.081914677,Soft Drinks,120.344,OUT049,1999,Tier 1,Supermarket Type1,3835.008,Medium
FDA02,14,Regular,0.02976887,Dairy,145.4786,OUT049,1999,Tier 1,Supermarket Type1,1300.3074,Medium
FDA03,18.5,Regular,0.045534457,Dairy,146.3102,OUT049,1999,Tier 1,Supermarket Type1,3645.255,Medium
FDA04,11.3,Regular,0.066833743,Frozen Foods,257.2962,OUT049,1999,Tier 1,Supermarket Type1,2330.9658,Medium
FDA07,7.55,Regular,0.030992735,Fruits and Vegetables,124.3072,OUT049,1999,Tier 1,Supermarket Type1,2695.1584,Medium
FDA09,13.35,Regular,0.149598628,Snack Foods,179.466,OUT049,1999,Tier 1,Supermarket Type1,3775.086,Medium
FDA10,20.35,Low Fat,0,Snack Foods,120.9072,OUT049,1999,Tier 1,Supermarket Type1,1470.0864,Medium
FDA13,15.85,Low Fat,0.07867708,Canned,37.8506,OUT049,1999,Tier 1,Supermarket Type1,341.5554,Medium
FDA14,16.1,Low Fat,0.06528457,Dairy,145.076,OUT049,1999,Tier 1,Supermarket Type1,1904.188,Medium
FDA15,9.3,Low Fat,0.016047301,Dairy,249.8092,OUT049,1999,Tier 1,Supermarket Type1,3735.138,Medium
FDA19,7.52,Low Fat,0.055213208,Fruits and Vegetables,129.5994,OUT049,1999,Tier 1,Supermarket Type1,642.497,Medium
FDA20,6.78,Low Fat,0.066724663,Fruits and Vegetables,187.724,OUT049,1999,Tier 1,Supermarket Type1,1491.392,Medium
FDA21,13.65,Low Fat,0.036016619,Snack Foods,186.3924,OUT049,1999,Tier 1,Supermarket Type1,1295.6468,Medium
FDA23,9.8,Low Fat,0.047260402,Baking Goods,102.8016,OUT049,1999,Tier 1,Supermarket Type1,1922.8304,Medium
FDA27,20.35,Regular,0.030975716,Dairy,253.9672,OUT049,1999,Tier 1,Supermarket Type1,3068.0064,Medium
FDA32,14,Low Fat,0.030140981,Fruits and Vegetables,216.0192,OUT049,1999,Tier 1,Supermarket Type1,2588.6304,Medium
FDA33,6.48,Low Fat,0.033952603,Snack Foods,148.2076,OUT049,1999,Tier 1,Supermarket Type1,3399.5748,Medium
FDA34,11.5,Low Fat,0.014883661,Starchy Foods,174.508,OUT049,1999,Tier 1,Supermarket Type1,3635.268,Medium
FDA35,14.85,Regular,0.053921264,Baking Goods,123.0072,OUT049,1999,Tier 1,Supermarket Type1,1960.1152,Medium
FDA38,5.44,Low Fat,0.025519534,Dairy,238.7538,OUT049,1999,Tier 1,Supermarket Type1,3605.307,Medium
FDA39,6.32,Low Fat,0.012737719,Meat,38.5822,OUT049,1999,Tier 1,Supermarket Type1,353.5398,Medium
FDA40,16,Regular,0.09942555,Frozen Foods,87.0856,OUT049,1999,Tier 1,Supermarket Type1,527.3136,Medium
FDA44,19.7,Low Fat,0.053305463,Fruits and Vegetables,58.193,OUT049,1999,Tier 1,Supermarket Type1,848.895,Medium
FDA46,13.6,Low Fat,0.117818348,Snack Foods,192.9136,OUT049,1999,Tier 1,Supermarket Type1,2527.3768,Medium
FDA49,19.7,Low Fat,0.0650227,Canned,87.0198,OUT049,1999,Tier 1,Supermarket Type1,697.7584,Medium
FDA50,16.25,Low Fat,0.087310672,Dairy,95.541,OUT049,1999,Tier 1,Supermarket Type1,1544.656,Medium
FDA52,16.2,Regular,0.128621941,Frozen Foods,175.537,OUT049,1999,Tier 1,Supermarket Type1,3528.74,Medium
FDA56,9.21,Low Fat,0.008778413,Fruits and Vegetables,122.4414,OUT049,1999,Tier 1,Supermarket Type1,1583.9382,Medium
FDB03,17.75,Regular,0.157075658,Dairy,240.5538,OUT049,1999,Tier 1,Supermarket Type1,3845.6608,Medium
FDB05,5.155,Low Fat,0.083327693,Frozen Foods,247.2776,OUT049,1999,Tier 1,Supermarket Type1,5944.2624,Medium
FDB08,6.055,Low Fat,0.031151714,Fruits and Vegetables,158.7578,OUT049,1999,Tier 1,Supermarket Type1,2085.9514,Medium
FDB09,16.25,Low Fat,0.057485328,Fruits and Vegetables,126.2046,OUT049,1999,Tier 1,Supermarket Type1,1867.569,Medium
FDB10,10,Low Fat,0.067312613,Snack Foods,234.359,OUT049,1999,Tier 1,Supermarket Type1,3072.667,Medium
FDB11,16,Low Fat,0.060942632,Starchy Foods,225.6404,OUT049,1999,Tier 1,Supermarket Type1,2925.5252,Medium
FDB12,11.15,Regular,0.105471384,Baking Goods,105.8648,OUT049,1999,Tier 1,Supermarket Type1,1973.4312,Medium
FDB15,10.895,Low Fat,0.137023446,Dairy,263.7568,OUT049,1999,Tier 1,Supermarket Type1,7646.0472,Medium
FDB16,8.21,Low Fat,0.044995631,Dairy,89.2198,OUT049,1999,Tier 1,Supermarket Type1,1308.297,Medium
FDB17,13.15,Low Fat,0.036729122,Frozen Foods,179.7976,OUT049,1999,Tier 1,Supermarket Type1,2535.3664,Medium
FDB20,7.72,Low Fat,0.052061483,Fruits and Vegetables,76.7986,OUT049,1999,Tier 1,Supermarket Type1,1324.2762,Medium
FDB22,8.02,Low Fat,0.111613921,Snack Foods,152.6998,OUT049,1999,Tier 1,Supermarket Type1,3383.5956,Medium
FDB27,7.575,Low Fat,0.055476238,Dairy,196.8768,OUT049,1999,Tier 1,Supermarket Type1,1182.4608,Medium
FDB29,16.7,Regular,0.052493162,Frozen Foods,113.9176,OUT049,1999,Tier 1,Supermarket Type1,2519.3872,Medium
FDB33,17.75,Low Fat,0.014602837,Fruits and Vegetables,158.6262,OUT049,1999,Tier 1,Supermarket Type1,3819.0288,Medium
FDB34,15.25,Low Fat,0.026651184,Snack Foods,86.6198,OUT049,1999,Tier 1,Supermarket Type1,1657.1762,Medium
FDB37,20.25,Regular,0.022976493,Baking Goods,240.3538,OUT049,1999,Tier 1,Supermarket Type1,4086.0146,Medium
FDB39,11.6,Low Fat,0.038578846,Dairy,56.1272,OUT049,1999,Tier 1,Supermarket Type1,671.1264,Medium
FDB40,17.5,Regular,0.007551607,Dairy,145.8102,OUT049,1999,Tier 1,Supermarket Type1,1895.5326,Medium
FDB45,20.85,Low Fat,0.021362955,Fruits and Vegetables,103.2306,OUT049,1999,Tier 1,Supermarket Type1,2404.2038,Medium
FDB46,10.5,Regular,0.093909644,Snack Foods,213.7244,OUT049,1999,Tier 1,Supermarket Type1,4022.7636,Medium
FDB47,8.8,Low Fat,0.071540443,Snack Foods,210.6612,OUT049,1999,Tier 1,Supermarket Type1,2508.7344,Medium
FDB49,8.3,Regular,0.030198228,Baking Goods,98.2384,OUT049,1999,Tier 1,Supermarket Type1,2167.8448,Medium
FDB50,13,Low Fat,0.153857402,Canned,76.3986,OUT049,1999,Tier 1,Supermarket Type1,778.986,Medium
FDB52,17.75,Low Fat,0.03048292,Dairy,257.2672,OUT049,1999,Tier 1,Supermarket Type1,3068.0064,Medium
FDB53,13.35,Low Fat,0.139669224,Frozen Foods,147.6392,OUT049,1999,Tier 1,Supermarket Type1,1938.8096,Medium
FDB56,8.75,Regular,0.074743226,Fruits and Vegetables,187.6556,OUT049,1999,Tier 1,Supermarket Type1,5257.1568,Medium
